covariate	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
PHKB	-0.10693982632992938	-0.41721121262763755	0.2033315599677788	0.4993379137446786	0.7290561548852099	not prognostic
GK2	0.1317380951494943	-0.01850917499580665	0.28198536529479523	0.08570304295326567	0.2868408760974159	not prognostic
SGCB	-0.05837518759551276	-0.3121221062891164	0.19537173109809092	0.6520650899333725	0.8301960679996422	not prognostic
PTX3	0.18599906465148447	0.041227013446117705	0.33077111585685126	0.011798758200643576	0.09655784476267087	not prognostic
MATN2	-0.07191622038903331	-0.2444173462237323	0.10058490544566567	0.4138628956733472	0.6667832472491412	not prognostic
MRPS36	-0.3999767463819734	-0.6263161545404429	-0.17363733822350394	0.000533078595668948	0.020571778737172808	favorable
AACS	0.2630862572573662	0.07480400512741647	0.4513685093873159	0.006169161298445385	0.067686888609046	not prognostic
DBT	-0.34576857004321265	-0.569466199859683	-0.12207094022674222	0.0024495174506015786	0.04258355288395327	favorable
SLC3A1	0.026819325245835867	-0.13366110307413437	0.18729975356580608	0.7432540654537418	0.8792750591975886	not prognostic
C1QC	0.121776308414259	-0.06570925617308786	0.30926187300160585	0.20300279678855712	0.46328932950495844	not prognostic
HSD17B10	-0.2344230186666078	-0.41912201354347284	-0.04972402378974278	0.012860152976462801	0.10073223936856646	not prognostic
TTC39B	-0.1645380777119971	-0.38812957586724617	0.05905342044325196	0.14921436946902433	0.3914199384284134	not prognostic
NEBL	-0.02433433699795818	-0.20992309593577815	0.1612544219398618	0.7971866219120821	0.9074649492662265	not prognostic
SMPDL3B	0.09726237161959403	-0.07134689612279252	0.26587163936198055	0.2582207221161163	0.5281814313697942	not prognostic
SLC40A1	-0.09177793102303947	-0.3643321582692618	0.18077629622318284	0.5092640728673674	0.736819852033216	not prognostic
TRBC1;TRBC2	-0.07635988544500671	-0.26391385477229673	0.1111940838822833	0.42488732894875725	0.6739929581995435	not prognostic
LCP1	-0.0032486109960006703	-0.16092938606120263	0.15443216406920127	0.9677901200489317	0.989338312947943	not prognostic
CIB1	0.08465337159080066	-0.04282603874607807	0.2121327819276794	0.19307902772217242	0.4512233190280892	not prognostic
ITGA6	-0.15251043880943965	-0.4000762934301273	0.09505541581124799	0.22727198700803602	0.4917269453076236	not prognostic
MX2	-0.014946784127269852	-0.1766994850382718	0.1468059167837321	0.8562806196919458	0.9353685197781834	not prognostic
DDO	-0.06518378168251564	-0.21256945299697283	0.08220188963194157	0.38603686118558445	0.6444504975190262	not prognostic
APOM	0.06782317918356479	-0.1015040558191874	0.23715041418631697	0.4324220283468694	0.6808783714016042	not prognostic
AGMO	-0.2560042433087005	-0.453617554694039	-0.05839093192336192	0.011113943753718202	0.094226456843787	not prognostic
ABCA6	-0.26819671019243396	-0.4436994384421262	-0.09269398194274167	0.0027431556515316413	0.04581991147045296	favorable
AIF1	0.05710376471984999	-0.11381579234131584	0.2280233217810158	0.5125844890435123	0.7385209093026336	not prognostic
PTER	-0.05972317366989411	-0.2787166544453674	0.1592703071055792	0.5929853720788865	0.7952363745090278	not prognostic
TSPAN6	0.029082352083288614	-0.16468238066872978	0.222847084835307	0.7686256719852775	0.8917332695716198	not prognostic
APOF	0.08550192004644147	-0.06737791631968376	0.2383817564125667	0.2730089829608453	0.5463230720716246	not prognostic
MINA	-0.06827262704885304	-0.2651662756500015	0.1286210215522954	0.4967482270481304	0.7275293434912337	not prognostic
COL6A2	0.038025251304475136	-0.12745771122554977	0.20350821383450007	0.6524455843816217	0.8303262710687505	not prognostic
GALK1	-0.1998432131911835	-0.37642539666970476	-0.023261029712662223	0.02654471077144136	0.1486271391724293	not prognostic
ITGB3	0.12090912642184443	-0.05481590626434063	0.2966341591080295	0.1774750747814564	0.43142393280433866	not prognostic
SOD1	-0.4232012206547764	-0.6292584934539511	-0.21714394785560165	5.6883000310056604e-05	0.009985754936783074	favorable
B2M	-0.16419571202642322	-0.3477716587384684	0.019380234685621917	0.07959354779005826	0.27407732052476597	not prognostic
GPC6	0.03941038576267348	-0.10960741455097969	0.18842818607632664	0.6042161534748471	0.803557222528269	not prognostic
DCTPP1	0.1234121078493324	-0.05146630482620693	0.2982905205248717	0.16661850880495258	0.41773607094112025	not prognostic
RFC4	0.3396423719227455	0.08602819076388002	0.593256553081611	0.008669956222151932	0.08179359120856294	not prognostic
UAP1L1	0.21699674884182774	0.06642937492590742	0.3675641227577481	0.004732671612524284	0.05959438670454277	not prognostic
COBLL1	-0.20277775257766423	-0.40893340986530646	0.003377904709978008	0.05387384195771571	0.22350903941030062	not prognostic
NAPRT	-0.27903652002813384	-0.469636561198332	-0.08843647885793565	0.0041129384720973	0.05639071690763725	not prognostic
SERPINB10	0.14500994278525195	-0.011649802151959099	0.301669687722463	0.06964482219120367	0.25659674612257055	not prognostic
KLHDC7A	-0.1791935887281194	-0.40532935902365824	0.046942181567419416	0.120397645501643	0.34827790635741834	not prognostic
SPHK2	-0.22518812629711213	-0.46255875947855785	0.012182506884333588	0.06297424381337717	0.24249823864996378	not prognostic
GPX8	0.09109294463093959	-0.06680153635651151	0.24898742561839068	0.2581611130694206	0.5283009017852622	not prognostic
SCML2	-0.056598575718755026	-0.28460217907513713	0.17140502763762705	0.6265896471336871	0.8149124216716882	not prognostic
OBSCN	-0.005051803815224089	-0.16601265451420896	0.1559090468837608	0.9509498267155385	0.9821033335545295	not prognostic
ACSS1	0.08209522918177489	-0.07220030034168698	0.23639075870523676	0.29702797868749886	0.5707858967995659	not prognostic
TCL1A	-0.18443029703166855	-0.491739068025993	0.12287847396265586	0.2394887524886732	0.5071293285314785	not prognostic
NAALADL2	-0.025389160069380204	-0.21317308932362755	0.16239476918486717	0.7910131618012837	0.9031935770446234	not prognostic
SELO	-0.07802370857147316	-0.34189896940781916	0.18585155226487282	0.562231536444189	0.7751245681836809	not prognostic
POLA1	0.12286810155439543	-0.04112713323528017	0.286863336344071	0.14198492287200296	0.3810524623720152	not prognostic
CD59	-0.036305508430775506	-0.21744831313591403	0.144837296274363	0.6944484666172239	0.8556836115639975	not prognostic
ATP2A3	0.07967556876295932	-0.0799109107619624	0.23926204828788106	0.32780889288406556	0.5991982478544383	not prognostic
PALM	0.03679768079032599	-0.18064302654806322	0.2542383881287152	0.7401260584835305	0.8776620664374899	not prognostic
LRRC45	-0.09786830746208093	-0.2796259823115614	0.08388936738739954	0.29126428608252425	0.5657819816222259	not prognostic
VIPR1	-0.11777402308661554	-0.40398078268174065	0.16843273650850954	0.41994032632423783	0.670900382152195	not prognostic
RNASE1	0.21041079623786713	0.027241945073966156	0.3935796474017681	0.02435633439197438	0.14317942338236808	not prognostic
ITIH5	0.04008320335467515	-0.15668197949811763	0.23684838620746795	0.689697263609504	0.8532347106668355	not prognostic
DBN1	0.2576563657703277	0.07553435343756948	0.4397783781030859	0.005556756345837066	0.06444253829569851	not prognostic
FLNA	0.019457354285819854	-0.14933560882382207	0.18825031739546177	0.8212543922671711	0.9174807304676794	not prognostic
CEACAM6	0.22534556645629897	0.08923442333498297	0.361456709577615	0.0011748537068306433	0.028976488256900135	unfavorable
APOBEC3C	0.013091399559422286	-0.20913591993070407	0.23531871904954865	0.9080794347693405	0.9602025722794266	not prognostic
CYBA	0.22387998836525297	0.042109422597335994	0.40565055413316997	0.01577785050323939	0.11264680666307995	not prognostic
CD4	0.04637054320387328	-0.19411668642346885	0.2868577728312154	0.7054910723467512	0.861582535905124	not prognostic
PALLD	-0.0055650925493814915	-0.16562936549971796	0.154499180400955	0.9456711980041083	0.9789101902798915	not prognostic
STAT1	-0.1708983400363026	-0.3846199098448808	0.042823229772275595	0.11705685650976513	0.3437225438937118	not prognostic
TRPM7	-0.1749163246879679	-0.4223046123103415	0.07247196293440572	0.16580920752921363	0.4162899144725321	not prognostic
COA4	-0.09988778961422158	-0.2605039879517827	0.06072840872333955	0.22287887411165652	0.4876428543308067	not prognostic
NDUFA4	-0.21368168695023354	-0.42975309537389905	0.002389721473431944	0.05258821271755954	0.22156342045191085	not prognostic
DCDC2	0.16650594703887608	-0.00016855200131191128	0.33318044607906405	0.05023213160298787	0.21569701402472438	not prognostic
XAF1	-0.22628689833692012	-0.4407612179297563	-0.011812578744083896	0.03864823226698856	0.18336916983908244	not prognostic
GP1BB	0.1519649233202104	-0.023044485276268678	0.32697433191668945	0.08877704682885539	0.29232103724117037	not prognostic
CRELD1	-0.05776145694640079	-0.26315098318456515	0.1476280692917636	0.5814976865470651	0.7878554460738308	not prognostic
USH1C	0.05725926991758212	-0.10094471913134956	0.2154632589665138	0.47809120110535885	0.7155383690231156	not prognostic
IGHV1-3	0.10233824526648394	-0.08890737088445472	0.2935838614174226	0.2942680767240163	0.5682877676682739	not prognostic
CIAO1	0.13579736765864214	-0.13631760444130842	0.4079123397585927	0.32802069589265026	0.5994630108852619	not prognostic
FADS1	0.14554767224058288	-0.015345827674975193	0.306441172156141	0.07622456650213684	0.26888831516691536	not prognostic
DECR2	-0.21332084316371464	-0.36972077318817476	-0.056920913139254514	0.00751130041013074	0.07522222882762922	not prognostic
DHCR7	-0.005672385791823881	-0.15290976403191303	0.14156499244826526	0.9398101440987552	0.9770227845002503	not prognostic
MAGIX	0.17366511495615208	-0.043142794176973615	0.39047302408927775	0.1164269653290358	0.3433368315516659	not prognostic
PHKA2	-0.15891130027136047	-0.4817424934772425	0.16391989293452158	0.3346560292436779	0.6040676269795662	not prognostic
LIMK2	-0.09406781957336038	-0.3035063596628883	0.11537072051616756	0.37869476556629567	0.6399498369413071	not prognostic
CSRP1	-0.16060669951590428	-0.33193105610990914	0.0107176570781006	0.06615777790749532	0.2502368338005093	not prognostic
PRDX4	0.12723337553405895	-0.10585515398804526	0.3603219050561631	0.2846809019769946	0.557590924392919	not prognostic
GDPD1	0.03837940321130809	-0.1403171768534611	0.21707598327607727	0.6737919091863879	0.844527364265117	not prognostic
43161	-0.2972617108091131	-0.48057752759541716	-0.11394589402280908	0.0014817041175270512	0.033669281635075356	favorable
TIE1	-0.09904554552529816	-0.33559744776385547	0.13750635671325911	0.411847143626503	0.6653315548336487	not prognostic
WISP2	0.029254571405506215	-0.1705068875121214	0.22901603032313383	0.7740879130375291	0.8950547701698305	not prognostic
DNAJC9	0.22905989660745169	0.03887190785633393	0.41924788535856944	0.018247627806595685	0.12128508667591029	not prognostic
CDIP1	0.07740137609581224	-0.20293325342299032	0.3577360056146148	0.5884021697741009	0.7916989218496431	not prognostic
TPPP3	0.08218590076698279	-0.08806300184375015	0.25243480337771573	0.34407086720718805	0.6121753724375903	not prognostic
CCL5	-0.015433817491888772	-0.24602593723456617	0.21515830225078864	0.8956306796736044	0.9543658027990694	not prognostic
SLC22A18	-0.14993808966285938	-0.29016583724869693	-0.009710342077021789	0.03611010002377114	0.175607672739176	not prognostic
TMEM106B	0.18235165587921018	-0.03917694959257076	0.4038802613509911	0.10666897714228905	0.32660990162616754	not prognostic
STX10	0.22200684730044518	-0.024127185815133678	0.46814088041602403	0.07708776720239409	0.27012398425167683	not prognostic
SARG	0.06079763530055996	-0.10821276817209557	0.22980803877321548	0.4807776827427882	0.7176396454811909	not prognostic
CMTM6	-0.1713089140992548	-0.4099190774876739	0.06730124928916431	0.1593841438484419	0.40747179893635077	not prognostic
HOMER1	0.009242275488977339	-0.16718745873451984	0.18567200971247455	0.9182226967262829	0.96624915418317	not prognostic
TMEM53	-0.32816096034181363	-0.5856570248157342	-0.07066489586789304	0.012495299593644267	0.09926390174081377	not prognostic
FRRS1	0.19576382149012525	-7.28259593147651e-05	0.39160046893956524	0.050085256679843905	0.2151695312162392	not prognostic
MRPL12	-0.06737120064602856	-0.3056108642750007	0.17086846298294361	0.5794054853216521	0.7860914244710944	not prognostic
ANP32E	0.301952805128962	0.07058549628020766	0.5333201139777164	0.010530351179939777	0.09153226613009789	not prognostic
CERS2	0.05489305030347349	-0.13674107285031548	0.24652717345726247	0.5745070841386454	0.7826478886630085	not prognostic
GBP1	-0.14829903201869493	-0.3576965909668517	0.061098526929461855	0.16511239795074084	0.4152391288912873	not prognostic
RHOC	0.07557783423185135	-0.14591912321021583	0.29707479167391854	0.5036441856644196	0.7317634524916502	not prognostic
RBKS	-0.3266705326760709	-0.525872207364103	-0.12746885798803875	0.0013083493033736755	0.030988495537313535	favorable
CAB39L	-0.2672819011814887	-0.4541106750669603	-0.08045312729601711	0.005047707962106276	0.061402349707523764	not prognostic
CD82	-0.221172822061721	-0.49440535219497234	0.05205970807153032	0.11261982951976543	0.33564758112199067	not prognostic
CPD	0.24839341309001273	0.033165311336486925	0.46362151484353853	0.023698500618113006	0.14107225800130702	not prognostic
TOMM40L	-0.18783899821457967	-0.38209582093857836	0.006417824509419023	0.05806445060391216	0.2322837472103778	not prognostic
PCOLCE	0.05614210981487167	-0.08726478728380146	0.1995490069135448	0.4429015058453898	0.688658767251437	not prognostic
SDHC	-0.36298159301252	-0.5947645102670236	-0.13119867575801641	0.002145004656432542	0.039760303704017695	favorable
ENAH	0.20884823170204034	-0.045429306537045994	0.46312576994112664	0.10744235716700597	0.32752176496976654	not prognostic
C21orf33	-0.24636327106584638	-0.4627695894271785	-0.02995695270451429	0.025662572830466752	0.14662221732684674	not prognostic
TRIQK	-0.047279878743705504	-0.2115556445719214	0.11699588708451036	0.5726906347726606	0.7812432200395596	not prognostic
DDT;DDTL	-0.13378610128459043	-0.3332759163249998	0.06570371375581896	0.18870062555358363	0.44540909585584876	not prognostic
MTHFS	-0.3336921182361881	-0.5243937445287168	-0.1429904919436594	0.0006045389726388985	0.021393033288680075	favorable
COX7A2	-0.13440971277470787	-0.3371166095327938	0.06829718398337808	0.1937375698851354	0.4520543297319826	not prognostic
CD55	0.12048470291200414	-0.06246591919453856	0.30343532501854686	0.19678627990180464	0.4554879948192495	not prognostic
SLC22A3	-0.06341573604117974	-0.2258131271553031	0.09898165507294364	0.4440568696949906	0.6892581751697731	not prognostic
ISYNA1	0.055038691816280585	-0.1098958550034425	0.21997323863600365	0.5130857904942565	0.7387676233990156	not prognostic
INCENP	0.08403847280135983	-0.12308742461353046	0.29116437021625013	0.42648069929734844	0.6756824811200072	not prognostic
CCDC8	-0.10038986670572718	-0.3257356659102702	0.12495593249881583	0.38258171417076403	0.6427573816796492	not prognostic
QPRT	-0.010958019235164426	-0.20745556136453708	0.18553952289420822	0.9129639746937068	0.9633195598624346	not prognostic
SORBS2	-0.4417334235088831	-0.6557724427231323	-0.22769440429463395	5.2329627258979424e-05	0.010184938105427017	favorable
PGAP1	0.008352365906372098	-0.1435289832643793	0.16023371507712347	0.9141672595576668	0.9640211395547456	not prognostic
ELOVL7	0.082702653670793	-0.10234412351836687	0.2677494308599529	0.3810498766995879	0.6418700933379887	not prognostic
HID1	0.10100447649937368	-0.05158835165746713	0.2535973046562145	0.19451342353805762	0.4528025691461856	not prognostic
ZNF771	0.04497213166556122	-0.1597154052364106	0.24965966856753302	0.6667403930961595	0.8390956901026028	not prognostic
STEAP1	-0.007027270697442235	-0.15120725651947609	0.1371527151245916	0.9238956065645777	0.9692567805920628	not prognostic
ACOX1	-0.31931862703335373	-0.5040603699089863	-0.13457688415772112	0.0007047657249258285	0.023283275037863253	favorable
PHLDA1	0.05248540038486826	-0.10895696915807909	0.21392776992781562	0.5240009654522424	0.7462033789874226	not prognostic
NCAPH	0.2377809413153423	0.04701216440082978	0.4285497182298548	0.014567015356332947	0.10751730295568744	not prognostic
CISD3	-0.3839798205360294	-0.5685287763468386	-0.1994308647252202	4.5429024472775025e-05	0.009683953716779875	favorable
