"","coefficients.ConditionC...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionD","coefficients.ConditionA...ConditionB","coefficients.ConditionA...ConditionD","coefficients.ConditionB...ConditionD","df.residual","sigma","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionD","stdev.unscaled.ConditionA...ConditionB","stdev.unscaled.ConditionA...ConditionD","stdev.unscaled.ConditionB...ConditionD","Amean","s2.post","t.ConditionC...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionD","t.ConditionA...ConditionB","t.ConditionA...ConditionD","t.ConditionB...ConditionD","df.total","p.value.ConditionC...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionD","p.value.ConditionA...ConditionB","p.value.ConditionA...ConditionD","p.value.ConditionB...ConditionD","lods.ConditionC...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionD","lods.ConditionA...ConditionB","lods.ConditionA...ConditionD","lods.ConditionB...ConditionD","F","F.p.value"
"Central carbon metabolism in cancer_Homo sapiens_hsa05230",0.303942929601497,0.545988810368471,0.500680090349487,0.242045880766974,0.19673716074799,-0.0453087200189841,8,0.105922425510723,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0136682916160816,0.0107949281881259,3.58284314915236,6.43605123931426,5.90195742989511,2.8532080901619,2.31911428074275,-0.534093809419148,11.6319450597957,0.00394438052558843,3.73085561331437e-05,8.20483629832603e-05,0.0149393734236953,0.0394580915791613,0.603334460568975,-2.83659625028202,1.97003080372234,1.23680788206867,-4.26303042016711,-5.10940401839905,-7.13370103511144,17.1494942901618,0.000142466403543777
"HIF-1 signaling pathway_Homo sapiens_hsa04066",0.380540285460812,0.528513441777513,0.423386104671177,0.147973156316701,0.0428458192103645,-0.105127337106336,8,0.110779291303572,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00731255295848939,0.0115187907237458,4.34252997750202,6.03112351600936,4.83146442528679,1.68859353850734,0.488934447784767,-1.19965909072257,11.6319450597957,0.00102830149293439,6.75672572873908e-05,0.000448905607808086,0.117898540460997,0.633976803046476,0.254137217666979,-1.45667134845195,1.34580227152435,-0.536760768467605,-6.22224924511272,-7.37302301288099,-6.55284144777587,13.8507754883582,0.000377609497028875
"Renal cell carcinoma_Homo sapiens_hsa05211",0.286204040479512,0.383096001764807,0.269624178517386,0.0968919612852951,-0.0165798619621262,-0.113471823247421,8,0.106932241865569,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00889512358483731,0.0109427584078987,3.35087312708095,4.48528293051036,3.15675632213816,1.1344098034294,-0.194116804942792,-1.32852660837219,11.6319450597957,0.00600890319992861,0.000804665780731088,0.00856582173460025,0.279460077056771,0.849433110281997,0.20947953966751,-3.26349861982121,-1.24197395967201,-3.55748290912977,-6.94215579380816,-7.48075706780172,-6.39815743185889,7.40012900718516,0.00488552227728406
"ErbB signaling pathway_Homo sapiens_hsa04012",0.315920524859927,0.433817427514371,0.529375920193979,0.117896902654444,0.213455395334052,0.095558492679608,8,0.111423865634432,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00261420676316232,0.0116172963136276,3.58980566368979,4.92946844459982,6.01529982066192,1.33966278091003,2.42549415697213,1.0858313760621,11.6319450597957,0.0038950868007412,0.000381664336915251,6.91852780547906e-05,0.205941046631227,0.0325780168267532,0.299544221949215,-2.82379768142047,-0.466546051158595,1.41537782378708,-6.6993163473734,-4.92554057350279,-6.6791654447215,13.7044906385204,0.000395872569234585
"Acute myeloid leukemia_Homo sapiens_hsa05221",0.231422297785593,0.0800128930654249,0.615431227796879,-0.151409404720168,0.384008930011286,0.535418334731455,8,0.0943655679772185,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00488983122859437,0.00920296756966519,2.9545196659491,1.02150773003861,7.85708068307959,-1.93301193591049,4.9025610171305,6.83557295304099,11.6319450597957,0.0124075971808206,0.327790002075532,5.49022782226469e-06,0.0779428974089063,0.000399000158931817,2.12165956560524e-05,-3.99076940567756,-7.01365301147273,4.07371776151614,-5.84873907150726,-0.463172278043963,2.78491113468052,24.3338464378061,2.63891563434175e-05
"Endometrial cancer_Homo sapiens_hsa05213",-0.0375495763209064,-0.0276099284739115,0.281907973623553,0.00993964784699497,0.31945754994446,0.309517902097465,8,0.155410359601073,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00730300204241431,0.0196896191989771,-0.327741934060289,-0.240986243891861,2.46056210362509,0.0867556901684286,2.78830403768538,2.70154834751695,11.6319450597957,0.748930347611932,0.813761025044029,0.0305756371077169,0.932341221913343,0.0168252085156448,0.0197189399047082,-7.45519396395391,-7.52336379350309,-4.81214932425112,-7.59911618544675,-4.28086279329918,-4.22827550598848,3.5500640735339,0.0490494857898217
"Colorectal cancer_Homo sapiens_hsa05210",0.0132590291333479,0.270893934835184,0.259320638535903,0.257634905701836,0.246061609402555,-0.0115732962992804,8,0.134340070523353,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0151061941884019,0.0154907511391773,0.130473140461564,2.66568404477231,2.55179906130383,2.53521090431074,2.42132592084227,-0.113884983468472,11.6319450597957,0.898421310727247,0.0210540525700312,0.0259101350640292,0.0267033507510712,0.0328243060782582,0.911270989680186,-7.50387097260824,-4.55371071288812,-4.65173858359244,-4.83328767154121,-4.93279718984439,-7.27900367831257,4.32294274165751,0.0286186114704515
"Pancreatic cancer_Homo sapiens_hsa05212",0.0459919976778654,0.417034700785658,0.525059249875309,0.371042703107792,0.479067252197444,0.108024549089652,8,0.048444470424223,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0233837233902334,0.00469263422729309,0.822279666863085,7.45606131819349,9.38740578512938,6.6337816513304,8.56512611826629,1.93134446693589,11.6319450597957,0.427452333901022,9.19451987824475e-06,9.00821741929146e-07,2.81415545306014e-05,2.30873032550574e-06,0.0781673647053288,-7.1572909793855,3.44469239807107,5.96770734006998,2.22410732960955,4.94214352881251,-5.53856837726163,44.2484862458629,1.21340447249249e-06
"Chronic myeloid leukemia_Homo sapiens_hsa05220",-0.113764562678206,0.0221100516949168,0.448766554642812,0.135874614373122,0.562531117321017,0.426656502947895,8,0.0611136573687643,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0071392708642605,0.00564725524392825,-1.85410328144455,0.360343488652177,7.31387280870025,2.21444677009673,9.1679760901448,6.95352932004807,11.6319450597957,0.0892396315873873,0.725048565702316,1.10897085565635e-05,0.047575618457608,1.15059891202581e-06,1.80312824527851e-05,-5.88315307799819,-7.48480898216813,3.33580409570782,-5.3879278734821,5.67341158792853,2.95455251776293,32.3945686602915,6.20789469151356e-06
"Prostate cancer_Homo sapiens_hsa05215",0.217271816357659,0.326317940429767,0.625310333626807,0.109046124072107,0.408038517269147,0.29899239319704,8,0.106816398956364,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00725038140842121,0.0109257285720361,2.5457972966014,3.82350248874951,7.32682859457269,1.27770519214811,4.78103129797128,3.50332610582318,11.6319450597957,0.0261944356989266,0.00255996831251607,1.09008393429952e-05,0.22626469784259,0.000488252114266317,0.00455478649032668,-4.72615604199402,-2.43512292328806,3.35383565261933,-6.77584984174873,-0.673185078807449,-2.76692549165722,18.5911261741783,9.7455641321009e-05
"Melanoma_Homo sapiens_hsa05218",-0.043568174069515,-0.0807251057948272,0.303817464692296,-0.0371569317253123,0.347385638761811,0.384542570487123,8,0.164367925507196,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00422358228681675,0.0216596663747363,-0.362567696385169,-0.671782012295963,2.52832258059087,-0.309214315910794,2.89089027697603,3.20010459288683,11.6319450597957,0.723429907855128,0.514843602248434,0.0270396586674098,0.7626270632082,0.0139425445664186,0.00791276452209164,-7.4423110906235,-7.31498234450801,-4.69317727447777,-7.55161384014698,-4.09498513940373,-3.32312304865808,4.27811516168771,0.029490086864106
"Glioma_Homo sapiens_hsa05214",0.169683587286359,0.297591291165327,0.419528912132002,0.127907703878967,0.249845324845643,0.121937620966676,8,0.117284508884008,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00196007697553777,0.0125391563701203,1.85588605028808,3.2548553150806,4.58852778969335,1.39896926479251,2.73264173940527,1.33367247461276,11.6319450597957,0.0889686900732864,0.00715929141458772,0.000674991007933401,0.187917565521496,0.0186292614888613,0.207838298388379,-5.88039209167344,-3.48052549299385,-0.960054814031212,-6.62358708456317,-4.38118009186642,-6.3917363870583,7.71601859664403,0.00418398648170453
"Non-small cell lung cancer_Homo sapiens_hsa05223",0.207663611958066,0.327853173499199,0.383043866169886,0.120189561541133,0.17538025421182,0.0551906926706868,8,0.148498641137213,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0106083965016936,0.0182449538805371,1.88293205162225,2.97271747701456,3.47314373465788,1.08978542539231,1.59021168303563,0.500426257643319,11.6319450597957,0.084949324716019,0.0120005118785252,0.00481103860479673,0.297869618819766,0.138581271737044,0.62610821930939,-5.83833101241404,-3.99810533625007,-2.97581333293627,-6.99073635939843,-6.26277261052968,-7.15210043416404,4.73534027006114,0.0218629848884797
"VEGF signaling pathway_Homo sapiens_hsa04370",0.469535270491378,0.727233540306862,0.581122414835105,0.257698269815484,0.111587144343726,-0.146111125471757,8,0.118143009017633,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00505124164240694,0.0126781629108414,5.10723317771252,7.91027106677972,6.32098984651839,2.8030378890672,1.21375666880586,-1.58928122026134,11.6319450597957,0.00028531875131186,5.13445565808662e-06,4.40670919884973e-05,0.0163773739631511,0.248910424238149,0.138791170982774,-0.124686965773716,4.05853958480425,1.88809070179883,-4.35395773918449,-6.7503352532565,-6.05117782990799,23.4111955294902,3.19473992450448e-05
"Fc epsilon RI signaling pathway_Homo sapiens_hsa04664",0.269584420076522,0.55559357823809,0.568175298424587,0.286009158161568,0.298590878348065,0.0125817201864968,8,0.100491469945728,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0142807856985621,0.0100239309466783,3.29777776969554,6.79647640905618,6.95038633131275,3.49869863936064,3.65260856161721,0.153909922256566,11.6319450597957,0.00661970683075548,2.24008055913084e-05,1.81091919280487e-05,0.00459315090946007,0.00347799084604171,0.880318701961439,-3.36123352038017,2.50682709159119,2.82104888248808,-3.07828598030029,-2.69697578540737,-7.2732196320357,21.8302382815478,4.50118293948401e-05
"B cell receptor signaling pathway_Homo sapiens_hsa04662",0.315070368330047,0.626921567925239,0.760972515310071,0.311851199595192,0.445902146980025,0.134050947384833,8,0.0824134295228495,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0119042797927763,0.00774980592346844,4.38336642565011,8.72194667789503,10.5869091788362,4.33858025224492,6.20354275318611,1.86496250094119,11.6319450597957,0.000958382008604451,1.91944904287217e-06,2.5487083415143e-07,0.00103534040720043,5.2326584045814e-05,0.0876008645778095,-1.38384625386226,5.09485610266971,7.28517455149965,-1.54893336747425,1.66167610665018,-5.64240941241102,44.6923679100303,1.15070014752713e-06
"T cell receptor signaling pathway_Homo sapiens_hsa04660",0.14093919063554,0.478588001751448,0.551112041462853,0.337648811115908,0.410172850827312,0.0725240397114044,8,0.0852445477839064,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0125948176938436,0.00807625833274305,1.92075645610938,6.52232349309929,7.51070023111417,4.6015670369899,5.58994377500479,0.988376738014885,11.6319450597957,0.0796066194264477,3.29685591902101e-05,8.56118494647733e-06,0.000660241453597601,0.000132422859118025,0.343082538794434,-5.77896941380059,2.10012016254902,3.60744127443253,-1.08234684885533,0.688374103023611,-6.77911358396467,26.0065677089758,1.89471617194987e-05
"Neurotrophin signaling pathway_Homo sapiens_hsa04722",0.325075413553972,0.613097660153741,0.743179201264561,0.288022246599769,0.418103787710589,0.13008154111082,8,0.0509821573476101,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0181195280113387,0.00486616575746178,5.70737362683579,10.7642019984856,13.0480534560822,5.0568283716498,7.34067982924638,2.28385145759658,11.6319450597957,0.000110413824707872,2.1361426501644e-07,2.67236204328165e-08,0.00030971510148603,1.07027147596711e-05,0.0420324048062325,0.867966803720748,7.40113927275949,9.61825560745362,-0.293723915500308,3.32950463008646,-4.95913141864276,67.2278213982456,1.26820004109269e-07
"Prolactin signaling pathway_Homo sapiens_hsa04917",0.171690813015571,0.37602158121042,0.630409353025759,0.204330768194849,0.458718540010188,0.25438777181534,8,0.106664101894257,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00893666356432818,0.0109033677696563,2.01378154342114,4.41040092285487,7.39414472810611,2.39661937943373,5.38036318468497,2.98374380525125,11.6319450597957,0.0677567337735924,0.000914835714525382,9.97334028078106e-06,0.0343215392340718,0.000184055189126886,0.0117603832912983,-5.63044049977972,-1.37492889644947,3.4471795323282,-5.07607311697868,0.344004563644505,-3.71846201812866,20.2958580349147,6.40798207867196e-05
"FoxO signaling pathway_Homo sapiens_hsa04068",0.345872152119896,0.0778769660975353,0.373443939657956,-0.26799518602236,0.0275717875380607,0.295566973560421,8,0.0984042931831196,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00969745091756664,0.00973842023434275,4.29256588846853,0.966519004547724,4.63475508740975,-3.32604688392081,0.342189198941215,3.66823608286202,11.6319450597957,0.00112114181973958,0.353450649604404,0.000624201619642074,0.00628703798586255,0.73831174515265,0.00338150945682302,-1.54600344753263,-7.06820183149777,-0.878966907134868,-3.39642636461421,-7.43805127640366,-2.46487818590128,10.9128121491314,0.00105812609914505
"MAPK signaling pathway_Homo sapiens_hsa04010",0.169582639453676,0.457176576703865,0.545076355217054,0.287593937250189,0.375493715763378,0.0878997785131895,8,0.0871717941953908,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00117669448529341,0.00830479364624578,2.27909588591206,6.14419765170458,7.32552154327377,3.86510176579251,5.0464256573617,1.18132389156919,11.6319450597957,0.0423916466574207,5.7112621073432e-05,1.09197365730354e-05,0.00237693555122799,0.000315018071887905,0.261064087700682,-5.18956085581611,1.5223896243242,3.35201750411355,-2.4055507702097,-0.216977973367947,-6.57386227666065,23.0682764055608,3.43554167065021e-05
"Ras signaling pathway_Homo sapiens_hsa04014",0.513818893821808,0.552370764623066,0.593059014591366,0.038551870801257,0.0792401207695571,0.0406882499683001,8,0.0698214846868092,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0238100750861913,0.00643141342282091,7.84697891219959,8.435738338606,9.05712428473332,0.588759426406416,1.21014537253373,0.621385946127318,11.6319450597957,5.56073218954662e-06,2.6938477216001e-06,1.30428130218516e-06,0.567280184513151,0.25024117109266,0.546330733370203,4.00847378662838,4.73797638857542,5.58046822415361,-7.41818169386947,-6.754541128302,-7.08072101037395,36.1609116089883,3.51119155986009e-06
"Rap1 signaling pathway_Homo sapiens_hsa04015",0.376438071769758,0.456598874480705,0.618407436457239,0.0801608027109466,0.241969364687481,0.161808561976535,8,0.0591137982537862,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00689440456849372,0.0054818913452775,6.22692963321485,7.55292643124431,10.22951683227,1.32599679802946,4.00258719905518,2.67659040102572,11.6319450597957,5.05592801901661e-05,8.10374820279444e-06,3.66598704363338e-07,0.21029029576017,0.00186245913881733,0.0206388887650436,1.68725651712211,3.57773553683807,6.90650000954725,-6.71642776213825,-2.05767248324398,-4.27288480537895,37.5679121539636,2.87660634303233e-06
"Regulation of actin cytoskeleton_Homo sapiens_hsa04810",0.193136788923534,0.62184022248045,0.581156823212075,0.428703433556916,0.388020034288541,-0.0406833992683751,8,0.0527225042347996,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00517362018878083,0.00499029432515648,3.34847881559129,10.7810574218605,10.0757153616778,7.43257860626919,6.72723654608648,-0.705342060182699,11.6319450597957,0.00603517370181188,2.10084483239661e-07,4.30052061891052e-07,9.48195458668181e-06,2.4674526464281e-05,0.494480446282444,-3.26790652330612,7.41858723975272,6.74002397222637,3.37116039989265,2.45128221853422,-7.02273049333055,54.9933322114502,3.78351326531882e-07
"Focal adhesion_Homo sapiens_hsa04510",0.0611479980800976,0.386621072186434,0.51830583045578,0.325473074106336,0.457157832375683,0.131684758269346,8,0.0762250003476786,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0228017011791119,0.00707461519127884,0.890382184398399,5.62962853398551,7.54710361740934,4.73924634958711,6.65672143301094,1.91747508342383,11.6319450597957,0.391304931811029,0.000124506333300006,8.16524093164487e-06,0.000523588656772013,2.72449646712879e-05,0.0800575884515948,-7.097904946916,0.704484456489302,3.65714458686586,-0.841180591069786,2.34713626971258,-5.56042052179844,26.6488962952007,1.676476456387e-05
