	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
SPTBN2	-0.1421348870629043	-0.31290355738084175	0.02863378325503313	0.10282168872382955	0.31930717278683524	not prognostic
MAPT	-0.033693179753604696	-0.18517912916413923	0.11779276965692984	0.6628868048828069	0.8364799949423214	not prognostic
STK39	0.10090214735482805	-0.0512599600198092	0.2530642547294653	0.19370497349445143	0.4522139837538002	not prognostic
EPDR1	0.03426116203969744	-0.07474551872810872	0.1432678428075036	0.5378792118487954	0.7548013454047438	not prognostic
MT-CO1	-0.015677679410928652	-0.2073161198972804	0.1759607610754231	0.8726116913265485	0.9442219570276273	not prognostic
IGLC7	0.015028112133349515	-0.12709542002134241	0.15715164428804143	0.8358176069304886	0.9245212546143642	not prognostic
ITPA	0.1948448414934162	-0.0016581519988597138	0.3913478349856921	0.051964803419830355	0.220284509951582	not prognostic
FGA	0.11837300432104152	0.013527934314073925	0.2232180743280091	0.026907717770703717	0.14990964356011846	not prognostic
MYH4	-0.2076204951767698	-0.39524556756167273	-0.01999542279186689	0.03009486118162473	0.15952592786209957	not prognostic
DMBT1	0.19030101257396018	-0.004666471358152041	0.3852684965060724	0.05574126724039024	0.22798152837058647	not prognostic
P4HA1	0.1327234964485018	0.0072274654216240575	0.2582195274753795	0.03818711311727331	0.18175928960071663	not prognostic
SLC34A3	0.0318650297690079	-0.12619347199442643	0.18992353153244224	0.6927438919570551	0.8553490642244538	not prognostic
LMOD1	-0.14508420458024998	-0.29463359844680276	0.004465189286302795	0.05724386516136132	0.2306500111564662	not prognostic
ACY3	-0.1575579612610138	-0.32478033295616987	0.00966441043414229	0.06479204024408994	0.2470541466377075	not prognostic
SLC35D1	-0.19118530680304213	-0.3962279694063162	0.013857355800231924	0.06762400362987167	0.2527923609595996	not prognostic
ATP5J2	-0.1496787542803024	-0.30628989334225976	0.006932384781655004	0.06103990684922578	0.23937375647004747	not prognostic
SLCO2B1	-0.2651839678694901	-0.4499778113785237	-0.0803901243604565	0.004914285451644903	0.06068634158424388	not prognostic
COA7	-0.014157019664331758	-0.215686781414463	0.18737274208579952	0.8904908516026118	0.951834359407615	not prognostic
PADI4	0.17165690001377407	0.06614321253009668	0.27717058749745144	0.0014296168755409	0.03290323878333593	unfavorable
EXOC3L4	-0.10662332018337259	-0.2983139050105883	0.0850672646438431	0.2756324239931401	0.5485079110937059	not prognostic
TMEM45B	-0.04208714330477642	-0.1607173136071348	0.07654302699758195	0.4868370633813518	0.7219897678405239	not prognostic
CD8A	-0.09458380901675127	-0.25126279980115557	0.06209518176765304	0.23673424956163547	0.503200792100029	not prognostic
PTGES	0.07486321497419714	-0.04046979763786558	0.19019622758625987	0.20329422489781648	0.4633638481441321	not prognostic
ARHGAP23	-0.2382686629698108	-0.42157657758242184	-0.0549607483571998	0.01084620889274382	0.093281564089083	not prognostic
SERINC2	0.12207604627265024	-0.036704143620563415	0.2808562361658639	0.13183825169185137	0.3670235906085651	not prognostic
MTHFD1	-0.2758048310830738	-0.4670663699461297	-0.08454329222001788	0.004708525912213637	0.05945759166720549	not prognostic
HSD17B2	0.015075456164924155	-0.12610431926431356	0.15625523159416185	0.8342227649078964	0.9245848494949735	not prognostic
IL33	-0.1278391803267413	-0.33462390179081225	0.07894554113732963	0.2256288275371622	0.48971027707641535	not prognostic
ROBO1	0.02659288694253806	-0.12534995466869017	0.1785357285537663	0.7315751599148885	0.8742381749490119	not prognostic
PTGIS	0.04376570782994708	-0.08225433017873116	0.1697857458386253	0.49607453835487614	0.7272564830344206	not prognostic
COL10A1	-0.06893685642654662	-0.23780816663855564	0.0999344537854624	0.42365347696439204	0.6737068524444407	not prognostic
UHRF1	0.3123373833730831	0.15469676274619887	0.4699780039999673	0.0001030370003309963	0.010982026951945355	unfavorable
PIPOX	-0.3164358670553115	-0.4580193307425827	-0.17485240336804034	1.1842057307456413e-05	0.008835161589471438	favorable
IGLL5;IGLC1	0.1097784008820459	-0.03678963830541798	0.2563464400695098	0.14210453707303428	0.3810308237241318	not prognostic
TPX2	0.4443448021002157	0.2205081802229242	0.6681814239775072	9.992110584885416e-05	0.011323970388161915	unfavorable
FAM3B	0.025002434180004543	-0.0964043246922465	0.14640919305225558	0.6864820322955145	0.8514926066973874	not prognostic
STMN1	0.32051878129019495	0.12761816184964359	0.5134194007307463	0.0011274468302910929	0.028676225771579987	unfavorable
HSD17B8	-0.42311441181280585	-0.6340445131063596	-0.21218431051925216	8.438867042329412e-05	0.011276593526861972	favorable
COL1A2	0.03882459374870529	-0.0758702562072939	0.1535194437047045	0.5070395604834366	0.7350267462772356	not prognostic
RTP3	-0.3288830657827359	-0.49399963413447506	-0.16376649743099675	9.46539727046317e-05	0.011299160234994235	favorable
ASPM	-0.13401734958530176	-0.3134939704357841	0.04545927126518057	0.1433227771548579	0.3826927598769588	not prognostic
VAT1L	0.0018780646368159067	-0.10732402761225243	0.11108015688588424	0.9731103286876547	0.9902542365015427	not prognostic
SPON1	-0.16040610154976506	-0.35755814016927356	0.03674593706974347	0.11078861425532234	0.3320691206655175	not prognostic
GCHFR	-0.09781544322876218	-0.25136110314415655	0.055730216686632195	0.21181704905915272	0.4736258841724761	not prognostic
MNDA	0.16229493009201168	0.04944991586841632	0.27513994431560707	0.004819729955508269	0.06035110810023151	not prognostic
COA6	0.0029207481499967302	-0.14375433723043682	0.1495958335304303	0.9688673802225206	0.9895356667958278	not prognostic
PHYKPL	-0.3507471269153782	-0.6092769429063913	-0.09221731092436497	0.007835410944987062	0.07734336735443127	not prognostic
MSMO1	-0.044349809788060565	-0.2031002621100944	0.11440064253397329	0.5839999788195209	0.7888581488188249	not prognostic
GCH1	-0.10816932602994112	-0.33609696374906584	0.11975831168918363	0.35229094771650793	0.6196583211995865	not prognostic
BCAT1	0.15304915111278952	0.0400313843973677	0.26606691782821135	0.007949863692033082	0.07753282095291088	not prognostic
AFMID	-0.20450439690108116	-0.3987703114464005	-0.010238482355761774	0.03908785320009106	0.1849648782771751	not prognostic
C4BPA	0.03013210007067998	-0.10361560743981876	0.16387980758117873	0.6588065891905117	0.8336813276357105	not prognostic
ITGA2	0.12825892843945513	0.0036096545564239385	0.25290820232248634	0.043724576711400905	0.19801018477348117	not prognostic
ACAD11	-0.2650238346631022	-0.4276224522805517	-0.10242521704565272	0.0014002587770313953	0.03247802287762198	favorable
IGHG4	0.09441272431734785	-0.05868007433627878	0.24750552297097447	0.226772414068281	0.49112080869698105	not prognostic
ZNF277	-0.051427089642225005	-0.16428624607592407	0.061432066791474074	0.37180015508430975	0.6340431978037762	not prognostic
TRIM55	-0.03507181454937735	-0.16827322772607242	0.09812959862731771	0.6058147475903524	0.803772886066453	not prognostic
CYP4F22	0.016643734188487552	-0.08601939695061182	0.11930686532758693	0.7506752482172935	0.8835014456802194	not prognostic
HGD	-0.33154595319342145	-0.49921890805249824	-0.16387299833434466	0.00010640183338925336	0.011076925748069597	favorable
GSTM5	-0.04892364924932387	-0.31597827263828154	0.21813097413963384	0.7195503235512796	0.8687975787936084	not prognostic
TMCO3	0.17340258567608638	0.04917921347153478	0.29762595788063795	0.006220977746802005	0.06783972444228788	not prognostic
ACSL6	-0.05456453177271945	-0.16528199765458626	0.056152934109147366	0.3340828466169071	0.6040072144105754	not prognostic
CTNNA2	-0.07733832446462735	-0.20904186655657847	0.05436521762732377	0.24976486809469184	0.5188271146291824	not prognostic
PLEKHD1	-0.08293458171862479	-0.2321105477845523	0.06624138434730271	0.2758697068680825	0.5487361665385343	not prognostic
HBE1	0.21213289311139769	0.06583349388861792	0.35843229233417745	0.004484116412308869	0.0579311605186166	not prognostic
BLVRB	-0.21793949450671224	-0.4145840308055637	-0.021294958207860787	0.029839699524233536	0.1588316467541396	not prognostic
MIEN1	0.038925904645891	-0.16048151717690542	0.2383333264686874	0.7020160296749303	0.8596839712323417	not prognostic
NPM3	0.25441749286273685	0.07229949663875904	0.4365354890867147	0.0061803704976449905	0.06764407954207285	not prognostic
SCAMP5	0.014899549618115732	-0.1286457714408903	0.15844487067712176	0.8387926596101916	0.9262100001837746	not prognostic
BRWD1	-0.11170892205383837	-0.31643736285622104	0.09301951874854433	0.2848699548660359	0.5575952570869304	not prognostic
PTBP2	0.025985912611808187	-0.1170733634875433	0.16904518871115967	0.7218282605445849	0.8693204757406066	not prognostic
F10	0.22524140675415563	0.07259848402035449	0.3778843294879568	0.0038262467120551875	0.05360936903447589	not prognostic
DBH	0.1377264126518055	-0.15567386686426662	0.4311266921678776	0.3575539666023799	0.6227977943562466	not prognostic
LBP	0.032179317531698594	-0.0945105845993768	0.15886921966277398	0.618602369894758	0.8098182508652974	not prognostic
VSIG1	0.08210867447092274	-0.06515859490815268	0.22937594384999815	0.2744924382435655	0.5474561816873785	not prognostic
HBA1	0.06544247481510897	-0.057625854680439834	0.18851080431065775	0.2973073599149839	0.5708326813894169	not prognostic
BMPER	-0.03771207951478185	-0.2722408035840537	0.19681664455449005	0.7526393814838304	0.8841858525685256	not prognostic
SQLE	-0.055018745232157	-0.19319715916046665	0.08315966869615266	0.43515408430915525	0.6831377374749897	not prognostic
HMGB3	0.15389992051207493	0.011429973929655446	0.2963698670944944	0.0342423233299392	0.1704121849766235	not prognostic
CCDC80	0.02319024590993432	-0.10164045386790038	0.14802094568776902	0.7157762245580486	0.8664608624213371	not prognostic
GSDMB	0.007554222229480623	-0.11504371217993256	0.13015215663889382	0.9038741755823965	0.9577921048632022	not prognostic
GBP5	-0.0028753972279912613	-0.14141987526233613	0.1356690808063536	0.9675528149912791	0.9893216483116631	not prognostic
PPP1R3B	-0.16611830622096743	-0.3704817830231126	0.03824517058117771	0.1111219089202864	0.33262268490916885	not prognostic
CACNA2D1	-0.01786039091399816	-0.19855365904373232	0.162832877215736	0.8463872304357325	0.930122115391078	not prognostic
UNC93A	-0.0024931632077707924	-0.12233560067130068	0.1173492742557591	0.9674757042326285	0.9894688119710673	not prognostic
SDPR	-0.22161984399715837	-0.460939924263187	0.01770023626887024	0.06952328866156841	0.2563599684460552	not prognostic
GBP2	0.021058192376179386	-0.14607355096864505	0.18818993572100384	0.8049463892104658	0.9113157590542869	not prognostic
LTBP4	-0.10806943772662252	-0.24438586642712962	0.028246990973884598	0.12022558624324974	0.34789259005682444	not prognostic
PGM5	-0.3069340804987901	-0.5425035779784613	-0.07136458301911897	0.010657735754479567	0.09210300020256329	not prognostic
NAT8	-0.021082901003701585	-0.1597830707292922	0.11761726872188905	0.7657632759013433	0.8904894933296177	not prognostic
COL5A1	0.05638843103752101	-0.05661074626018126	0.1693876083352233	0.32804763189087	0.5992675879042969	not prognostic
HBB	0.1112549736708836	-0.008402389048371664	0.23091233639013886	0.06840424488691632	0.2543285732859476	not prognostic
IGHM	0.09780544239874583	-0.03666988085446807	0.23228076565195974	0.15401149294335106	0.3996709844411078	not prognostic
PGM1	-0.385369446435927	-0.6313527847754598	-0.13938610809639426	0.002136471761702718	0.039684298096523726	favorable
GGT1;GGT3P	0.05953693232377408	-0.04379363253812295	0.16286749718567112	0.2587752342951889	0.5288323836212796	not prognostic
LPA	-0.13235490914296272	-0.3043899614503283	0.03968014316440288	0.13158131342044388	0.3668786979300013	not prognostic
ACADM	-0.3236385215447556	-0.49141102833635225	-0.15586601475315892	0.00015630443914735746	0.012721760397148103	favorable
COL11A1	0.024411626486729034	-0.10422569970650533	0.1530489526799634	0.7099343875969879	0.8635927407820425	not prognostic
FHL2	-0.06373793610789813	-0.2072986585827244	0.07982278636692813	0.38420056054607254	0.6430636789248434	not prognostic
DCLK2	-0.1760630352670638	-0.40912137675006166	0.05699530621593407	0.138700579393753	0.3764129394702245	not prognostic
TMEM56	-0.24531680265880343	-0.4295281732415132	-0.061105432076093646	0.009051288640370763	0.08388839254372613	not prognostic
CROT	-0.07708000621116408	-0.2129133623266019	0.05875334990427376	0.26605160641904946	0.5387830880501583	not prognostic
ABHD14B	-0.5488776062361811	-0.8211332996172346	-0.2766219128551276	7.770822684751585e-05	0.011221318628480796	favorable
SMC4	0.4043830196143952	0.1955117932069032	0.6132542460218873	0.00014790050881260516	0.012855856848536447	unfavorable
BDH1	-0.37714114803751797	-0.5464952828233358	-0.20778701325170013	1.2728676375677544e-05	0.008139988542245789	favorable
HTRA1	0.0917205951553653	-0.03584515867415873	0.21928634898488936	0.1587681524397155	0.40705935532439086	not prognostic
FAAH	-0.2417488350839672	-0.3962947080681795	-0.08720296209975487	0.0021703082652368383	0.04006344309003178	favorable
VSIG4	0.12722850405996458	-0.0682326867909269	0.3226896949108561	0.20203726540263428	0.4620280043805325	not prognostic
TNC	0.042069832677727466	-0.07902916939026311	0.16316883474571806	0.4959397512334224	0.7271779549284032	not prognostic
TIMM8A	-0.16159284946868632	-0.32311963129568033	-6.606764169228563e-05	0.04990636697765856	0.2146069661628132	not prognostic
GBA	0.10728969166601865	-0.14185612089990443	0.3564355042319417	0.3986584923853862	0.6550173393882112	not prognostic
GCSH	-0.17619218815027524	-0.34341745721126593	-0.008966919089284542	0.03891725056147546	0.18435245728935967	not prognostic
LOXL2	0.22454517190518478	0.02084722130767175	0.4282431225026978	0.030729797440101545	0.1610795529749585	not prognostic
CD9	0.03548294383231269	-0.109214696303925	0.18018058396855036	0.6307830996368331	0.8176344420223782	not prognostic
NPC1	0.32578112599800174	0.17658488131328637	0.4749773706827171	1.8712226455827993e-05	0.009307253525501557	unfavorable
DPYSL3	0.05193563521986991	-0.07465081810316826	0.17852208854290808	0.4213218555050723	0.6717888819834216	not prognostic
KBTBD11	0.0743600654407332	-0.18674323527866388	0.3354633661601303	0.5767204050049547	0.7843502637109767	not prognostic
ITGA2B	0.185225178397716	0.05263056631946414	0.31781979047596787	0.00618273584970074	0.06758734317749783	not prognostic
ADRA1A	-0.17416906559162615	-0.3565032120972489	0.008165080913996592	0.06117961665559847	0.23939733737656166	not prognostic
SORD	-0.2594944426467234	-0.42349272453294273	-0.09549616076050402	0.0019270516094295252	0.03742493071414868	favorable
APOA4	0.05103101887527034	-0.084462937445734	0.18652497519627467	0.46040493832627694	0.7025746399923568	not prognostic
ANGPTL2	0.111855561251205	-0.0564153207767448	0.2801264432791548	0.19262363731808013	0.45062958581363244	not prognostic
CIDEB	-0.2309911478151607	-0.46232239145406007	0.0003400958237386731	0.050337768627175906	0.2158400586777327	not prognostic
RETN	0.1326093742075512	0.004794245877385195	0.2604245025377172	0.042003980855670225	0.19394617875235456	not prognostic
SFRP4	-0.0034216792960713753	-0.13903890031355015	0.1321955417214074	0.9605601149504818	0.9864527080926432	not prognostic
LOXL1	0.05263428179408613	-0.08853943834282299	0.19380800193099526	0.46493792449965854	0.7049262045800919	not prognostic
CES3	-0.19954149162627757	-0.3464460566837858	-0.052636926568769365	0.007762419441582913	0.07687714741204847	not prognostic
CRIP1	-0.031469718815714504	-0.16768450974806304	0.10474507211663403	0.6506850546774648	0.8302099607421038	not prognostic
GPX7	0.05001218645784554	-0.08296891351507797	0.18299328643076906	0.4610536949836358	0.7027262055138732	not prognostic
CD74	-0.023337366390422297	-0.156213764309501	0.1095390315286564	0.7306713126560596	0.8738579030469812	not prognostic
NME1	-0.005170095168448211	-0.16646055062539333	0.1561203602884969	0.9499052287680513	0.9813641256820174	not prognostic
MSTO1	0.07167483800008606	-0.17711746006926427	0.3204671360694364	0.572313134542824	0.7812043746854554	not prognostic
RHCE	0.13279448029287796	0.011033055867688768	0.25455590471806716	0.03255243888674021	0.16615848651823553	not prognostic
SOD3	-0.15268765865518005	-0.3252922009310376	0.019916883620677478	0.08295300345958218	0.28142411518516075	not prognostic
